IsWinner,ProductId,TimeOfOfferChange,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours
No,7.45371e+18,2016-02-04T04:33:20.632Z,Yes,No,441.36,91,10606,-1.17741e+18,5.0,24,48
No,7.45371e+18,2016-02-04T04:33:20.632Z,Yes,No,471.91,50,2,-7.08413e+18,10.6,24,48
No,7.45371e+18,2016-02-04T04:33:20.632Z,Yes,No,497.14,98,1446,1.16312e+18,0.0,24,48
No,7.45371e+18,2016-02-04T04:33:20.632Z,No,No,1024.98,0,0,-4.68357e+18,8.97,96,120
No,-3.80174e+18,2016-02-04T04:33:25.200Z,No,No,177.3,96,136,-4.66214e+17,13.55,48,72
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,198.65,96,35270,6.79157e+18,0.0,144,240
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,202.6,98,478,5.45208e+18,6.99,24,48
Yes,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,203.68,93,629,8.71583e+18,6.66,72,96
No,-3.80174e+18,2016-02-04T04:33:25.200Z,No,No,191.98,87,2450,-1.92952e+18,27.43,144,240
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,220.24,96,35270,6.79157e+18,0.0,96,120
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,214.78,95,21,-7.56002e+18,11.76,24,48
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,197.98,93,2521,-5.016e+18,32.16,24,48
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,217.99,95,4385,-2.57228e+18,13.2,24,48
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,228.74,96,41420,9.01243e+18,15.0,24,48
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,241.47,92,1500,5.47794e+18,9.11,72,96
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,248.47,95,4078,-1.78949e+18,9.65,96,120
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,217.46,88,8452,-6.63969e+18,44.61,96,120
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,253.58,96,7090,-3.73508e+17,17.95,24,48
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,259.8,92,51,8.99453e+18,18.2,144,240
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,289.2,96,1790,1.7888e+18,9.98,96,120
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,294.74,96,1790,1.7888e+18,9.98,96,120
No,-3.80174e+18,2016-02-04T04:33:25.200Z,No,No,310.69,0,0,6.50513e+18,5.54,96,120
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,316.67,98,1446,1.16312e+18,0.0,24,48
No,-3.80174e+18,2016-02-04T04:33:25.200Z,Yes,No,319.69,95,369,7.17425e+18,0.0,96,120
Yes,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,Yes,109.98,0,0,1.20714e+18,0.0,0,0
No,-2.59584e+18,2016-02-04T04:33:26.384Z,No,No,130.99,84,161,-3.12915e+18,0.0,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,124.85,95,4385,-2.57228e+18,13.82,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,140.4,95,4078,-1.78949e+18,0.0,48,72
No,-2.59584e+18,2016-02-04T04:33:26.384Z,No,No,119.75,98,3293,4.14351e+18,20.75,48,72
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,127.54,100,384,4.98728e+18,15.84,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,130.89,96,7090,-3.73508e+17,12.95,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,145.43,100,4601,5.65722e+18,0.0,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,145.35,91,10606,-1.17741e+18,5.0,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,153.87,96,35270,6.79157e+18,0.0,96,120
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,124.76,93,2521,-5.016e+18,35.55,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,150.06,96,41420,9.01243e+18,11.0,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,161.06,99,79,-1.86921e+18,0.0,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,161.06,95,5535,-8.85218e+18,0.0,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,154.49,91,11930,-1.88814e+18,7.5,72,96
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,165.2,96,1326,8.64876e+18,0.0,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,178.94,91,10606,-1.17741e+18,5.0,24,48
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,178.0,96,1790,1.7888e+18,9.98,96,120
No,-2.59584e+18,2016-02-04T04:33:26.384Z,Yes,No,191.3,100,20,9.00833e+18,0.0,72,96
Yes,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,117.13,95,10182,7.10226e+18,5.6,96,120
No,-3.20375e+18,2016-02-04T04:33:11.895Z,No,No,134.95,67,9,1.92905e+18,6.98,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,133.95,95,4385,-2.57228e+18,12.21,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,134.47,100,384,4.98728e+18,14.22,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,143.07,95,4078,-1.78949e+18,8.9,48,72
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,154.91,96,35270,6.79157e+18,0.0,96,120
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,146.86,96,1790,1.7888e+18,9.98,96,120
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,145.9,100,2,-9.09739e+18,12.91,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,165.49,91,3459,7.2357e+18,0.0,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,154.53,98,105,-4.76323e+18,14.99,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,154.85,95,338,2.76016e+18,14.99,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,173.81,96,41420,9.01243e+18,8.0,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,180.48,91,10606,-1.17741e+18,5.0,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,186.59,96,1326,8.64876e+18,0.0,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,187.83,95,5535,-8.85218e+18,0.0,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,165.08,88,8452,-6.63969e+18,28.15,96,120
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,197.1,95,4078,-1.78949e+18,8.9,96,120
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,227.87,99,79,-1.86921e+18,0.0,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,253.7,96,1289,4.03963e+17,9.54,24,48
No,-3.20375e+18,2016-02-04T04:33:11.895Z,Yes,No,256.14,82,28,3.36938e+18,51.82,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,No,No,84.99,84,161,-3.12915e+18,8.99,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,No,No,84.29,98,3293,4.14351e+18,10.99,48,72
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,86.25,95,4385,-2.57228e+18,11.22,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,84.57,100,384,4.98728e+18,13.23,24,48
Yes,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,87.91,96,1790,1.7888e+18,9.98,96,120
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,98.72,91,3459,7.2357e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,105.23,100,4601,5.65722e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,84.18,93,2521,-5.016e+18,21.2,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,107.87,96,35270,6.79157e+18,0.0,96,120
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,97.28,88,8452,-6.63969e+18,11.69,96,120
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,110.16,91,10606,-1.17741e+18,5.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,112.16,91,10606,-1.17741e+18,5.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,112.42,91,10606,-1.17741e+18,5.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,115.74,96,41420,9.01243e+18,5.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,120.74,95,5535,-8.85218e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,115.74,96,41420,9.01243e+18,6.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,122.58,91,3459,7.2357e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,144.22,98,1446,1.16312e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,117.46,97,4513,6.22743e+17,27.67,144,240
No,5.47716e+18,2016-02-04T04:33:29.719Z,Yes,No,189.29,82,28,3.36938e+18,50.33,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,No,No,217.99,84,161,-3.12915e+18,0.0,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,222.97,95,4078,-1.78949e+18,0.0,48,72
No,5.0561e+18,2016-02-04T04:33:36.001Z,No,No,203.54,100,384,4.98728e+18,19.53,24,48
Yes,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,226.08,100,4601,5.65722e+18,0.0,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,Yes,227.41,0,0,1.20714e+18,0.0,672,1008
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,216.58,95,4385,-2.57228e+18,17.49,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,244.05,91,10606,-1.17741e+18,5.0,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,232.51,96,7090,-3.73508e+17,17.95,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,251.57,91,3459,7.2357e+18,0.0,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,No,No,244.38,98,105,-4.76323e+18,14.99,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,No,No,244.89,95,338,2.76016e+18,14.99,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,219.48,93,2521,-5.016e+18,55.84,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,279.26,96,41420,9.01243e+18,14.6,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,253.07,97,4513,6.22743e+17,44.57,144,240
No,5.0561e+18,2016-02-04T04:33:36.001Z,No,No,301.71,96,1326,8.64876e+18,0.0,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,No,No,252.51,87,2450,-1.92952e+18,55.41,144,240
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,312.18,91,10606,-1.17741e+18,5.0,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,316.13,91,10606,-1.17741e+18,5.0,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,318.89,91,10606,-1.17741e+18,5.0,24,48
No,5.0561e+18,2016-02-04T04:33:36.001Z,Yes,No,316.55,96,1790,1.7888e+18,9.98,96,120
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,331.3,98,478,5.45208e+18,6.99,48,72
Yes,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,Yes,338.79,0,0,1.20714e+18,0.0,0,0
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,328.94,95,10182,7.10226e+18,12.17,96,120
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,303.48,94,73,-1.83967e+18,44.29,24,48
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,356.82,95,4078,-1.78949e+18,18.8,48,72
No,1.57949e+18,2016-02-04T04:33:20.742Z,No,No,398.86,71,7,-5.20359e+18,0.0,48,72
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,390.17,95,4385,-2.57228e+18,25.43,24,48
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,434.06,96,35270,6.79157e+18,0.0,96,120
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,428.59,98,105,-4.76323e+18,31.49,24,48
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,429.49,95,338,2.76016e+18,31.49,24,48
No,1.57949e+18,2016-02-04T04:33:20.742Z,No,No,467.97,98,1638,-4.01457e+18,0.0,144,240
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,499.96,91,3459,7.2357e+18,0.0,24,48
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,411.81,93,2521,-5.016e+18,99.71,24,48
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,517.92,96,7090,-3.73508e+17,17.95,24,48
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,537.97,96,1790,1.7888e+18,9.98,96,120
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,554.6,96,1790,1.7888e+18,9.98,96,120
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,509.33,97,4513,6.22743e+17,83.92,144,240
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,579.94,96,41420,9.01243e+18,40.2,24,48
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,638.14,98,1446,1.16312e+18,0.0,24,48
No,1.57949e+18,2016-02-04T04:33:20.742Z,Yes,No,702.08,95,5535,-8.85218e+18,0.0,24,48
Yes,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,38.01,95,4078,-1.78949e+18,0.0,48,72
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,33.11,91,10606,-1.17741e+18,5.0,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,38.65,96,35270,6.79157e+18,0.0,96,120
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,34.61,95,10182,7.10226e+18,5.03,96,120
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,27.53,97,217,-7.97012e+18,12.95,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,No,No,32.99,84,161,-3.12915e+18,8.99,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,No,No,37.07,0,0,5.45431e+18,5.54,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,35.87,98,478,5.45208e+18,6.99,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,No,No,45.27,98,63,-2.85074e+18,0.0,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,33.07,100,384,4.98728e+18,13.08,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,31.52,95,338,2.76016e+18,14.99,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,36.65,96,1790,1.7888e+18,9.98,96,120
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,46.79,100,4601,5.65722e+18,0.0,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,No,No,37.11,100,1,-1.79798e+18,10.0,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,42.23,91,10606,-1.17741e+18,5.0,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,42.49,91,10606,-1.17741e+18,5.0,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,48.67,91,3459,7.2357e+18,0.0,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,41.45,96,7090,-3.73508e+17,7.45,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,Yes,No,36.62,98,105,-4.76323e+18,14.99,24,48
No,7.97247e+18,2016-02-04T04:33:41.445Z,No,No,62.2,71,7,-5.20359e+18,0.0,48,72
Yes,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,38.01,95,4078,-1.78949e+18,0.0,48,72
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,33.11,91,10606,-1.17741e+18,5.0,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,38.65,96,35270,6.79157e+18,0.0,96,120
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,34.61,95,10182,7.10226e+18,5.03,96,120
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,27.53,97,217,-7.97012e+18,12.95,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,No,No,32.99,84,161,-3.12915e+18,8.99,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,31.03,95,4385,-2.57228e+18,11.07,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,No,No,37.07,0,0,5.45431e+18,5.54,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,35.87,98,478,5.45208e+18,6.99,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,No,No,45.27,98,63,-2.85074e+18,0.0,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,33.07,100,384,4.98728e+18,13.08,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,31.52,95,338,2.76016e+18,14.99,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,36.65,96,1790,1.7888e+18,9.98,96,120
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,46.79,100,4601,5.65722e+18,0.0,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,No,No,37.11,100,1,-1.79798e+18,10.0,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,42.23,91,10606,-1.17741e+18,5.0,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,42.49,91,10606,-1.17741e+18,5.0,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,48.67,91,3459,7.2357e+18,0.0,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,41.45,96,7090,-3.73508e+17,7.45,24,48
No,7.97247e+18,2016-02-04T04:34:07.541Z,Yes,No,36.62,98,105,-4.76323e+18,14.99,24,48
Yes,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,73.05,95,10182,7.10226e+18,0.0,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,64.99,95,388,3.7281e+17,10.0,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,84.59,94,178,-8.07012e+18,0.0,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,No,No,76.99,84,161,-3.12915e+18,8.99,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,No,No,76.69,98,3293,4.14351e+18,10.99,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,No,No,78.99,94,105,-8.70403e+18,8.99,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,79.26,96,1790,1.7888e+18,9.98,96,120
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,78.16,95,4385,-2.57228e+18,11.27,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,91.12,96,35270,6.79157e+18,0.0,96,120
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,78.29,100,384,4.98728e+18,13.28,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,87.22,96,7090,-3.73508e+17,9.95,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,97.39,100,4601,5.65722e+18,0.0,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,89.26,95,338,2.76016e+18,14.99,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,100.91,91,10606,-1.17741e+18,5.0,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,94.92,98,105,-4.76323e+18,14.99,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,111.94,91,11930,-1.88814e+18,7.5,72,96
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,94.7,90,26,-7.5334e+18,27.7,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,117.63,96,41420,9.01243e+18,5.0,24,48
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,110.66,88,8452,-6.63969e+18,12.59,96,120
No,-5.06125e+18,2016-02-04T04:33:23.930Z,Yes,No,117.63,96,41420,9.01243e+18,6.0,24,48
Yes,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,39.31,95,10182,7.10226e+18,5.02,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,47.17,96,35270,6.79157e+18,0.0,96,120
No,6.96995e+18,2016-02-04T04:33:35.890Z,No,No,41.71,98,3293,4.14351e+18,7.99,48,72
No,6.96995e+18,2016-02-04T04:33:35.890Z,No,No,40.99,93,3182,7.60095e+18,10.0,144,240
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,52.16,94,178,-8.07012e+18,0.0,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,No,No,45.54,67,9,1.92905e+18,6.98,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,No,No,46.99,84,161,-3.12915e+18,8.99,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,46.54,95,4385,-2.57228e+18,11.05,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,52.97,91,10606,-1.17741e+18,5.0,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,48.34,96,1790,1.7888e+18,9.98,96,120
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,53.66,91,10606,-1.17741e+18,5.0,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,49.68,96,1790,1.7888e+18,9.98,96,120
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,47.78,100,384,4.98728e+18,13.06,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,57.36,91,10606,-1.17741e+18,5.0,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,63.21,100,4601,5.65722e+18,0.0,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,55.63,96,7090,-3.73508e+17,9.95,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,51.23,95,338,2.76016e+18,14.99,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,46.86,93,2521,-5.016e+18,20.3,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,64.1,96,41420,9.01243e+18,6.0,24,48
No,6.96995e+18,2016-02-04T04:33:35.890Z,Yes,No,63.12,91,11930,-1.88814e+18,7.5,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,539.76,100,88,-5.25836e+18,62.43,24,48
Yes,2.33131e+18,2016-02-04T04:33:14.958Z,Yes,No,607.62,94,337,8.58667e+18,0.0,96,120
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,588.38,99,163,-9.03927e+18,25.0,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,Yes,No,684.54,95,4078,-1.78949e+18,0.0,48,72
No,2.33131e+18,2016-02-04T04:33:14.958Z,Yes,No,724.88,100,4601,5.65722e+18,0.0,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,661.01,100,384,4.98728e+18,65.44,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,751.0,97,217,-7.97012e+18,0.0,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,752.99,84,161,-3.12915e+18,0.0,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,Yes,No,726.05,95,4385,-2.57228e+18,63.16,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,807.91,99,109,-3.52761e+18,4.99,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,808.46,98,105,-4.76323e+18,14.99,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,Yes,No,835.37,96,35270,6.79157e+18,0.0,96,120
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,823.66,95,338,2.76016e+18,14.99,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,799.69,93,629,8.71583e+18,157.04,72,96
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,905.31,95,21,-7.56002e+18,51.68,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,Yes,No,971.15,91,3459,7.2357e+18,0.0,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,Yes,No,1022.6,91,3459,7.2357e+18,0.0,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,Yes,No,1053.04,91,3459,7.2357e+18,0.0,24,48
No,2.33131e+18,2016-02-04T04:33:14.958Z,Yes,No,1061.1,96,1790,1.7888e+18,9.98,96,120
No,2.33131e+18,2016-02-04T04:33:14.958Z,No,No,1005.0,92,1500,5.47794e+18,90.71,72,96
Yes,-4.67485e+18,2016-02-04T04:33:15.335Z,Yes,No,389.01,94,337,8.58667e+18,0.0,96,120
No,-4.67485e+18,2016-02-04T04:33:15.335Z,No,No,404.1,98,63,-2.85074e+18,0.0,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,Yes,No,417.27,95,4078,-1.78949e+18,0.0,48,72
No,-4.67485e+18,2016-02-04T04:33:15.335Z,No,No,398.98,100,384,4.98728e+18,41.12,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,Yes,No,445.05,100,4601,5.65722e+18,0.0,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,No,No,453.61,99,109,-3.52761e+18,4.99,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,Yes,No,431.89,95,4385,-2.57228e+18,38.97,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,No,No,472.99,84,161,-3.12915e+18,0.0,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,Yes,No,496.13,91,10606,-1.17741e+18,5.0,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,No,No,488.46,98,105,-4.76323e+18,14.99,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,No,No,489.49,95,338,2.76016e+18,14.99,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,Yes,No,505.64,96,35270,6.79157e+18,0.0,96,120
No,-4.67485e+18,2016-02-04T04:33:15.335Z,Yes,No,508.79,91,10606,-1.17741e+18,5.0,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,Yes,No,499.95,96,7090,-3.73508e+17,17.95,24,48
No,-4.67485e+18,2016-02-04T04:33:15.335Z,Yes,No,579.94,96,41420,9.01243e+18,34.8,96,120
